"2781502.0","420-422 CLINTON PL., Newark, NJ, ","Match","Exact","420 CLINTON PL, NEWARK, NJ, 07112","-74.217,40.7094","63465302","L"
"2777349.0","628-630 THIRD ST., Newark, NJ, ","Match","Exact","628 3RD ST, NEWARK, NJ, 07107","-74.178925,40.768505","63454796","L"
"3672914.0","937-939 SOUTH NINETEENTH, Newark, NJ, ","Match","Non_Exact","937 S 19TH ST, NEWARK, NJ, 07108","-74.21556,40.724407","63465037","R"
"3671764.0","56 TAYLOR ST., Newark, NJ, ","Match","Exact","56 TAYLOR ST, NEWARK, NJ, 07104","-74.172035,40.758797","63455092","L"
"3976047.0","145 NORFOLK ST., Newark, NJ, ","Match","Exact","145 NORFOLK ST, NEWARK, NJ, 07103","-74.184006,40.74406","63466927","R"
"3973405.0","270 PARKER ST, Newark, NJ, ","Match","Exact","270 PARKER ST, NEWARK, NJ, 07104","-74.17601,40.762424","63494809","L"
"2774707.0","32- EMMET ST, Newark, NJ, ","No_Match"
"1661523.0","174 GARSIDE ST., Newark, NJ, ","Match","Exact","174 GARSIDE ST, NEWARK, NJ, 07104","-74.1747,40.757133","63481099","L"
"3327913.0","52 ORIENTAL ST., Newark, NJ, ","Match","Exact","52 ORIENTAL ST, NEWARK, NJ, 07104","-74.16716,40.76028","63455181","L"
"3325240.0","43-45 BROOKDALE AVE., Newark, NJ, ","Match","Exact","43 BROOKDALE AVE, NEWARK, NJ, 07106","-74.22747,40.744762","63463920","R"
"4271224.0","17-19 ROSE TERR., Newark, NJ, ","Match","Exact","17 ROSE TER, NEWARK, NJ, 07108","-74.200195,40.72635","63466053","R"
"3679980.0","67-69 NAIRN PL., Newark, NJ, ","Match","Exact","67 NAIRN PL, NEWARK, NJ, 07108","-74.20838,40.720997","63466017","R"
"3323083.0","23 ST. PAUL AVE., Newark, NJ, ","Match","Exact","23 SAINT PAUL AVE, NEWARK, NJ, 07106","-74.236115,40.744743","63463849","R"
"2773304.0","409-411 LYONS AVE., Newark, NJ, ","Match","Exact","409 LYONS AVE, NEWARK, NJ, 07112","-74.221565,40.713898","63465153","R"
"2773294.0","145-147 CLIFFORD ST., Newark, NJ, ","Match","Exact","145 CLIFFORD ST, NEWARK, NJ, 07105","-74.16184,40.719543","63468708","R"
"3979464.0","21 MILFORD AVE., Newark, NJ, ","Match","Exact","21 MILFORD AVE, NEWARK, NJ, 07108","-74.189606,40.72187","63466445","R"
"3976822.0","147 LEHIGH AVE., Newark, NJ, ","Match","Exact","147 LEHIGH AVE, NEWARK, NJ, 07112","-74.20946,40.709576","63466200","R"
"2775714.0","51 SEYMOUR AVE., Newark, NJ, ","Match","Exact","51 SEYMOUR AVE, NEWARK, NJ, 07108","-74.20147,40.723576","63466064","R"
"3974665.0","255-257 NJRR AVE, Newark, NJ, ","No_Match"
"3672771.0","269 SOUTH EIGHTEENTH ST, Newark, NJ, ","Match","Exact","269 S 18TH ST, NEWARK, NJ, 07103","-74.20525,40.747334","63496006","R"
"2780352.0","334 ELM ST., Newark, NJ, ","Match","Exact","334 ELM ST, NEWARK, NJ, 07105","-74.156006,40.72564","63486490","R"
"3975552.0","251-253 SCHLEY ST, Newark, NJ, ","Match","Exact","251 SCHLEY ST, NEWARK, NJ, 07112","-74.224075,40.712147","63485376","R"
"3674020.0","763-765 LAKE ST., Newark, NJ, ","Match","Exact","763 LAKE ST, NEWARK, NJ, 07104","-74.17013,40.777546","63494797","R"
"2772154.0","127 SOUTH ELEVENTH STREET, Newark, NJ, ","Match","Exact","127 S 11TH ST, NEWARK, NJ, 07107","-74.19687,40.750122","63472157","R"
"2781492.0","455-457 SOUTH FIFTEENTH S, Newark, NJ, ","No_Match"
"2776974.0","512 SOUTH SIXTEENTH ST, Newark, NJ, ","Match","Exact","512 S 16TH ST, NEWARK, NJ, 07103","-74.20727,40.738346","63465523","L"
"3323479.0","235 MT. PROSPECT AVE., Newark, NJ, ","Match","Exact","235 MT PROSPECT AVE, NEWARK, NJ, 07104","-74.17431,40.75963","63455086","R"
"2773437.0","133 SOUTH THIRTEENTH ST, Newark, NJ, ","Match","Exact","133 S 13TH ST, NEWARK, NJ, 07107","-74.19839,40.75109","63472155","R"
"3321189.0","85-89 LINCOLN AVE., Newark, NJ, ","Match","Exact","85 LINCOLN AVE, NEWARK, NJ, 07104","-74.16468,40.768127","63455044","L"
"3979584.0","16 JOHNSON AVE., Newark, NJ, ","Match","Exact","16 JOHNSON AVE, NEWARK, NJ, 07108","-74.19184,40.71949","63485739","L"
"3672139.0","471 SOUTH FOURTEENTH ST, Newark, NJ, ","Match","Exact","471 S 14TH ST, NEWARK, NJ, 07103","-74.205,40.739113","63465521","R"
"3679335.0","935 SOUTH NINETEENTH ST., Newark, NJ, ","Match","Exact","935 S 19TH ST, NEWARK, NJ, 07108","-74.21555,40.724438","63465037","R"
"3676310.0","99 GARSIDE ST., Newark, NJ, ","Match","Exact","99 GARSIDE ST, NEWARK, NJ, 07104","-74.17591,40.754745","63455102","R"
"2772287.0","70 HALLECK ST., Newark, NJ, ","Match","Exact","70 HALLECK ST, NEWARK, NJ, 07104","-74.161026,40.77697","63455784","L"
"3978204.0","37- CLARK ST., Newark, NJ, ","No_Match"
"3677966.0","618 SOUTH EIGHTEENTH ST, Newark, NJ, ","Match","Exact","618 S 18TH ST, NEWARK, NJ, 07103","-74.210526,40.734947","63465491","L"
"1660253.0","218 SOUTH TWELFTH ST, Newark, NJ, ","Match","Exact","218 S 12TH ST, NEWARK, NJ, 07107","-74.199585,40.746655","63465626","L"
"3980573.0","134 SEYMOUR AVE., Newark, NJ, ","Match","Exact","134 SEYMOUR AVE, NEWARK, NJ, 07108","-74.20259,40.720665","63485662","L"
"3324616.0","733 SOUTH ELEVENTH ST, Newark, NJ, ","Match","Exact","733 S 11TH ST, NEWARK, NJ, 07103","-74.20632,40.72812","651867113","R"
"2779626.0","629 HUNTERDON ST., Newark, NJ, ","Match","Exact","629 HUNTERDON ST, NEWARK, NJ, 07108","-74.19891,40.721973","63466341","R"
"3329668.0","299 WEEQUAHIC AVE., Newark, NJ, ","Match","Exact","299 WEEQUAHIC AVE, NEWARK, NJ, 07112","-74.21788,40.71134","63465232","R"
"3326643.0","312-318 RIDGE ST., Newark, NJ, ","Match","Exact","312 RIDGE ST, NEWARK, NJ, 07104","-74.17437,40.76363","63455061","L"
"2774827.0","102 SOUTH TENTH STREET, Newark, NJ, ","Match","Exact","102 S 10TH ST, NEWARK, NJ, 07107","-74.19622,40.749386","63472158","L"
"3676696.0","29 SECOND AVE., Newark, NJ, ","Match","Exact","29 2ND AVE, NEWARK, NJ, 07104","-74.169586,40.761787","63455082","R"
