"6497173.0","103 S. NINTH ST., Newark, NJ, ","Unknown"
"6503952.0","28 LINCOLN AVE., Newark, NJ, ","Unknown"
"5747492.0","502 N. 9TH ST., Newark, NJ, ","Unknown"
"6092473.0","224-226 N. SIXTH ST., Newark, NJ, ","Unknown"
"6499330.0","445-447 N. 11TH ST., Newark, NJ, ","Unknown"
"6098435.0","29-31 DEMAREST ST., Newark, NJ, ","Unknown"
"6094896.0","41 CHESTER AVE., Newark, NJ, ","Unknown"
"6093743.0","78 GARSIDE ST., Newark, NJ, ","Unknown"
"5751000.0","42 HUDSON ST., Newark, NJ, ","Unknown"
"5747768.0","156-158 GOLDSMITH AVE., Newark, NJ, ","Unknown"
"6100336.0","186 GARSIDE ST., Newark, NJ, ","Unknown"
"6502932.0","177 RICHELIEU TERR., Newark, NJ, ","Unknown"
"6093863.0","150 SHEPHARD AVE., Newark, NJ, ","Unknown"
"6089457.0","71-73 CEDAR AVE., Newark, NJ, ","Unknown"
"6496033.0","126-130 POMONA AVE., Newark, NJ, ","Unknown"
"5746472.0","103 GARSIDE ST., Newark, NJ, ","Unknown"
"5747622.0","66 WILSON AVE., Newark, NJ, ","Unknown"
"6507579.0","332 N. 10TH ST., Newark, NJ, ","Unknown"
"6097165.0","178-180 NORWOOD ST., Newark, NJ, ","Unknown"
"6509340.0","129-131 ORATON ST., Newark, NJ, ","Unknown"
"5754323.0","141 KEER AVE., Newark, NJ, ","Unknown"
"5742466.0","488 FIFTH ST., Newark, NJ, ","Unknown"
"6502682.0","584 15TH AVE., Newark, NJ, ","Unknown"
"6094919.0","68-70 LEHIGH AVE., Newark, NJ, ","Unknown"
"6493942.0","111 FERGUSON ST., Newark, NJ, ","Unknown"
"6102003.0","58 COLUMBIA AVE., Newark, NJ, ","Unknown"
"6100193.0","188-190 SCHEERER AVE., Newark, NJ, ","Unknown"
"6094238.0","12-14 VERNON AVE., Newark, NJ, ","Unknown"
"6088472.0","285 OSBORNE TERR., Newark, NJ, ","Unknown"
"5745883.0","311 SUMMER AVE., Newark, NJ, ","Unknown"
"5752403.0","34 DAVENPORT AVE., Newark, NJ, ","Unknown"
"6506439.0","234-236 CUSTER AVE., Newark, NJ, ","Unknown"
"6102256.0","507 DELAVAN AVE., Newark, NJ, ","Unknown"
"6096648.0","149-151 HANSBURY AVE., Newark, NJ, ","Unknown"
"5750019.0","668-670 RIDGE ST., Newark, NJ, ","Unknown"
"5753053.0","739 S 15TH ST, Newark, NJ, ","Unknown"
"6510092.0","75 OAKLAND TERR., Newark, NJ, ","Unknown"
"6502825.0","65-67 ST. PAUL AVE., Newark, NJ, ","Unknown"
"6508096.0","187 BROOKDALE AVE., Newark, NJ, ","Unknown"
"5751671.0","316 FERRY ST., Newark, NJ, ","Unknown"
"6099277.0","678 N. 7TH ST., Newark, NJ, ","Unknown"
"6496727.0","15 ESTHER ST., Newark, NJ, ","Unknown"
"6507446.0","92-94 GRAND AVE., Newark, NJ, ","Unknown"
"6090744.0","282 RIDGE ST., Newark, NJ, ","Unknown"
"5740270.0","279 CLINTON PL., Newark, NJ, ","Unknown"
"6095926.0","266 SUMMER AVE., Newark, NJ, ","Unknown"
"5751889.0","736-738 S. 19TH ST., Newark, NJ, ","Unknown"
"6103526.0","252 FOURTH ST., Newark, NJ, ","Unknown"
"6090219.0","64 JAMES ST., Newark, NJ, ","Unknown"
"5752393.0","66-68 VOORHEES ST., Newark, NJ, ","Unknown"
"6096635.0","93-95 HAWKINS ST, Newark, NJ, ","Unknown"
"5751551.0","262 GARSIDE ST., Newark, NJ, ","Unknown"
"6508106.0","29 PACIFIC ST., Newark, NJ, ","Unknown"
"5745906.0","31 M.L. KING BLVD., Newark, NJ, ","Unknown"
"7042546.0","131-133 GOODWIN AVE., Newark, NJ, ","Unknown"
"6497160.0","195-197 WEST END AVE., Newark, NJ, ","Unknown"
"6100216.0","84-86 WOODBINE AVE., Newark, NJ, ","Unknown"
"6507709.0","902 S. ORANGE AVE., Newark, NJ, ","Unknown"
"6502812.0","268 CLINTON PL, Newark, NJ, ","Unknown"
"6505454.0","50-52 HIGHLAND AVE., Newark, NJ, ","Unknown"
"6088592.0","36 DASSING AVE., Newark, NJ, ","Unknown"
"6093730.0","342 ELM ST., Newark, NJ, ","Unknown"
"5194373.0","170 NEW YORK AVE., Newark, NJ, ","Unknown"
"6498959.0","326 S. 7TH ST., Newark, NJ, ","Unknown"
"6499223.0","326 SOUTH 11TH ST, Newark, NJ, ","Unknown"
"6507971.0","202-204 WARWICK ST., Newark, NJ, ","Unknown"
"5754203.0","36-38 REYNOLDS PL., Newark, NJ, ","Unknown"
"6093120.0","212-214 N. 7TH ST., Newark, NJ, ","Unknown"
"5746485.0","23 ASTOR ST., Newark, NJ, ","Unknown"
"5742453.0","677 MARKET ST., Newark, NJ, ","Unknown"
"5745896.0","263 LAKE ST., Newark, NJ, ","Unknown"
"6507566.0","47-49 HINSDALE PL., Newark, NJ, ","Unknown"
"6097152.0","703 N. SIXTH ST., Newark, NJ, ","Unknown"
"6102136.0","221 FIFTH ST., Newark, NJ, ","Unknown"
"6100073.0","895 FRELINGHUYSEN AVE., Newark, NJ, ","Unknown"
"5744698.0","86 VANDERPOOL ST., Newark, NJ, ","Unknown"
"6494784.0","20 CRESCENT AVE., Newark, NJ, ","Unknown"
"5746352.0","58 NAIRN PL., Newark, NJ, ","Unknown"
"6089324.0","96-98 N. MUNN AVE., Newark, NJ, ","Unknown"
"5754180.0","16 COLUMBIA AVE., Newark, NJ, ","Unknown"
"6507699.0","851 S. 16TH ST., Newark, NJ, ","Unknown"
"5751279.0","26 SCOFIELD ST., Newark, NJ, ","Unknown"
"6499881.0","306 N. 10TH ST., Newark, NJ, ","Unknown"
"5753663.0","164-166 TUXEDO PKWY., Newark, NJ, ","Unknown"
"5747790.0","293 CLIFTON AVE., Newark, NJ, ","Unknown"
"5743558.0","579-581 SANDFORD AVE., Newark, NJ, ","Unknown"
"6504016.0","14 NYE AVE., Newark, NJ, ","Unknown"
"6089372.0","299 W. RUNYON ST., Newark, NJ, ","Unknown"
"5746018.0","19 GRAND AVE., Newark, NJ, ","Unknown"
"6502838.0","338-340 PARKER ST., Newark, NJ, ","Unknown"
"6088365.0","150-152 CLINTON PL., Newark, NJ, ","Unknown"
"6506426.0","27 HUNTINGTON TERR., Newark, NJ, ","Unknown"
"6496789.0","323 WAINWRIGHT ST., Newark, NJ, ","Unknown"
"6102149.0","231 FAIRMOUNT AVE., Newark, NJ, ","Unknown"
"6494126.0","13-15 HELEN PL., Newark, NJ, ","Unknown"
"6100443.0","129 SOUTH ST., Newark, NJ, ","Unknown"
"6499904.0","522-524 MARKET ST., Newark, NJ, ","Unknown"
"6100839.0","30 DARCY ST, Newark, NJ, ","Unknown"
"6091703.0","103 ST. CHARLES ST., Newark, NJ, ","Unknown"
"5753005.0","180 SECOND ST., Newark, NJ, ","Unknown"
"6088508.0","113-115 ALDINE ST., Newark, NJ, ","Unknown"
"6099264.0","594 N. 8TH ST., Newark, NJ, ","Unknown"
"6091560.0","177-179 SHEPHARD AVE., Newark, NJ, ","Unknown"
"6503845.0","14-16 SCHUYLER AVE., Newark, NJ, ","Unknown"
"6496140.0","126-128 TELFORD ST., Newark, NJ, ","Unknown"
"6507686.0","299A 7TH AVE., W., Newark, NJ, ","Unknown"
"6499249.0","136 SOUTH 11TH ST., Newark, NJ, ","Unknown"
"6097905.0","692 FIFTH ST., Newark, NJ, ","Unknown"
"5754265.0","38 SEYMOUR AVE., Newark, NJ, ","Unknown"
"5751876.0","80 BROOKDALE AVE., Newark, NJ, ","Unknown"
"5745919.0","84-86 RICHELIEU TERR., Newark, NJ, ","Unknown"
"6093146.0","224-226 SUNSET AVE., Newark, NJ, ","Unknown"
"6091693.0","62 PROSPECT ST., Newark, NJ, ","Unknown"
"5751431.0","297-299 STUYVESANT AVE, Newark, NJ, ","Unknown"
"6096683.0","185 BERKELEY AVE., Newark, NJ, ","Unknown"
"6093850.0","413-415 CLINTON PL., Newark, NJ, ","Unknown"
"6499129.0","882-884 S. 16TH ST., Newark, NJ, ","Unknown"
"7042533.0","40-44 VALLEY ST., Newark, NJ, ","Unknown"
"6501315.0","668-670 HIGHLAND AVE., Newark, NJ, ","Unknown"
"6096706.0","117 PARK AVE., Newark, NJ, ","Unknown"
"6503978.0","43-45 BARBARA ST., Newark, NJ, ","Unknown"
"5194444.0","58 DAYTON ST., Newark, NJ, ","Unknown"
"5742418.0","63-65 DOVER ST., Newark, NJ, ","Unknown"
"6501172.0","165-169 RICHELIEU TERR, Newark, NJ, ","Unknown"
"6502695.0","75 SECOND ST., Newark, NJ, ","Unknown"
"5750869.0","174 GARSIDE ST., Newark, NJ, ","Unknown"
"5751311.0","46 SALEM ST., Newark, NJ, ","Unknown"
"6500032.0","272 SUMMER AVE., Newark, NJ, ","Unknown"
"6497819.0","20 CRESCENT AVE., Newark, NJ, ","Match","Exact","20 CRESCENT AVE, NEWARK, NJ, 07112","-74.22081,40.708153","63485398","L"
"6088485.0","39 WOLCOTT TERR., Newark, NJ, ","Match","Exact","39 WOLCOTT TER, NEWARK, NJ, 07112","-74.21138,40.71714","63465999","R"
"5743425.0","176 SECOND ST., Newark, NJ, ","Match","Exact","176 2ND ST, NEWARK, NJ, 07107","-74.18656,40.751907","63481457","L"
"5744708.0","45 FINLAY PL., Newark, NJ, ","Match","Exact","45 FINLAY PL, NEWARK, NJ, 07106","-74.233284,40.749943","63463810","R"
"6100180.0","18-28 PARK AVE., Newark, NJ, ","Match","Exact","18 PARK AVE, NEWARK, NJ, 07104","-74.17599,40.75585","63454906","L"
"6502958.0","246 S. EIGHTH ST., Newark, NJ, ","Tie"
"6102016.0","545 CENTRAL AVE., Newark, NJ, ","Match","Exact","545 CENTRAL AVE, NEWARK, NJ, 07107","-74.19648,40.74903","63465621","R"
"6100310.0","348 SANDFORD AVE., Newark, NJ, ","Match","Exact","348 SANDFORD AVE, NEWARK, NJ, 07106","-74.23111,40.749813","63472133","L"
"5747813.0","614 N. 9TH ST., Newark, NJ, ","Match","Non_Exact","614 N 9TH ST, NEWARK, NJ, 07107","-74.181206,40.77643","640054743","L"
"6091680.0","31-33 PALM ST., Newark, NJ, ","Tie"
"5194431.0","41 SALEM ST., Newark, NJ, ","Match","Exact","41 SALEM ST, NEWARK, NJ, 07106","-74.23001,40.744686","63463892","R"
"6500045.0","84-88 KEER AVE., Newark, NJ, ","Match","Exact","84 KEER AVE, NEWARK, NJ, 07112","-74.214905,40.70363","63465320","L"
"6494722.0","147-149 KEER AVE., Newark, NJ, ","Match","Exact","147 KEER AVE, NEWARK, NJ, 07112","-74.21708,40.70509","63465301","R"
"6092318.0","245 WEST END AVE., Newark, NJ, ","Match","Exact","245 W END AVE, NEWARK, NJ, 07106","-74.22746,40.737564","63464095","R"
"6100060.0","362-364 BADGER AVE., Newark, NJ, ","Match","Exact","362 BADGER AVE, NEWARK, NJ, 07112","-74.19942,40.71366","63466485","L"
"5746138.0","61 FIFTH ST., Newark, NJ, ","Match","Exact","61 5TH ST, NEWARK, NJ, 07107","-74.191025,40.74981","63472160","R"
"6501302.0","102 TICHENOR ST., Newark, NJ, ","Match","Exact","102 TICHENOR ST, NEWARK, NJ, 07105","-74.17325,40.723354","642133246","L"
"6095689.0","77 MAIN ST, Newark, NJ, ","Match","Exact","77 MAIN ST, NEWARK, NJ, 07105","-74.14659,40.726936","63469005","R"
"5744685.0","32 FULTON ST., Newark, NJ, ","Match","Exact","32 FULTON ST, NEWARK, NJ, 07102","-74.168274,40.741856","63486147","L"
"6097117.0","174-176 VERMONT AVE., Newark, NJ, ","Match","Exact","174 VERMONT AVE, NEWARK, NJ, 07106","-74.22302,40.73925","63464315","L"
"5752451.0","16 SPEEDWAY AVE., Newark, NJ, ","Match","Exact","16 SPEEDWAY AVE, NEWARK, NJ, 07106","-74.21319,40.744053","63465341","L"
"5743438.0","343-345 HOBSON ST., Newark, NJ, ","Match","Exact","343 HOBSON ST, NEWARK, NJ, 07112","-74.22312,40.709415","63485390","R"
"6499894.0","223 VASSAR AVE., Newark, NJ, ","Match","Exact","223 VASSAR AVE, NEWARK, NJ, 07112","-74.217224,40.708336","63465287","R"
"6492708.0","666 FOURTH ST., Newark, NJ, ","Match","Exact","666 4TH ST, NEWARK, NJ, 07107","-74.179214,40.76988","63454784","L"
"5746410.0","10-12 RICORD ST., Newark, NJ, ","Tie"
"5742538.0","261 S. 6TH ST., Newark, NJ, ","Match","Non_Exact","261 N 6TH ST, NEWARK, NJ, 07107","-74.187454,40.757847","63454839","R"
"5747398.0","583 BERGEN ST., Newark, NJ, ","Match","Exact","583 BERGEN ST, NEWARK, NJ, 07108","-74.19905,40.724186","63485722","R"
"6505396.0","235-241 MALVERN ST, Newark, NJ, ","Match","Exact","235 MALVERN ST, NEWARK, NJ, 07105","-74.15752,40.719696","63468736","R"
"6500344.0","58-60 MONTROSE ST., Newark, NJ, ","Match","Exact","58 MONTROSE ST, NEWARK, NJ, 07106","-74.2384,40.743587","63463830","L"
"6088628.0","72-74 FINLAY PL., Newark, NJ, ","Match","Exact","72 FINLAY PL, NEWARK, NJ, 07106","-74.2343,40.75008","618560370","L"
"6090709.0","463 N. 11TH ST., Newark, NJ, ","Tie"
"6088378.0","10 FOUNDRY ST., Newark, NJ, ","Match","Exact","10 FOUNDRY ST, NEWARK, NJ, 07105","-74.1333,40.7339","63469451","L"
"5751564.0","864-866 S. 13TH ST., Newark, NJ, ","Match","Non_Exact","864 S 13TH ST, NEWARK, NJ, 07108","-74.2098,40.724075","63465962","L"
"6507254.0","418 WOODSIDE AVE., Newark, NJ, ","Match","Exact","418 WOODSIDE AVE, NEWARK, NJ, 07104","-74.16181,40.780582","63455480","L"
"6094941.0","533-535 15TH AVE, Newark, NJ, ","Match","Exact","533 15TH AVE, NEWARK, NJ, 07103","-74.20405,40.737988","63465532","L"
"5753018.0","71-73 ST. PAUL AVE., Newark, NJ, ","Match","Exact","71 SAINT PAUL AVE, NEWARK, NJ, 07106","-74.23668,40.74319","63463845","R"
"6102421.0","10 EDWIN PL., Newark, NJ, ","Match","Exact","10 EDWIN PL, NEWARK, NJ, 07112","-74.21512,40.71516","63465245","L"
"6496020.0","658 S. 19TH ST., Newark, NJ, ","Match","Non_Exact","658 S 19TH ST, NEWARK, NJ, 07103","-74.211876,40.734035","63465471","L"
"6505406.0","161-163 OSBORNE TER., Newark, NJ, ","Match","Exact","161 OSBORNE TER, NEWARK, NJ, 07112","-74.206795,40.716927","63466082","R"
"6497926.0","614 S TENTH ST, Newark, NJ, ","Match","Non_Exact","614 S 10TH ST, NEWARK, NJ, 07108","-74.2041,40.730896","63465605","L"
"6494842.0","55 HAWKINS ST., Newark, NJ, ","Match","Exact","55 HAWKINS ST, NEWARK, NJ, 07105","-74.13965,40.729824","63468606","R"
"5748224.0","203-209 N. 12TH ST., Newark, NJ, ","Tie"
"6507420.0","96-98 HALSTEAD ST., Newark, NJ, ","Match","Exact","96 HALSTEAD ST, NEWARK, NJ, 07106","-74.22771,40.749496","641257094","R"
"5746543.0","132 BROADWAY, Newark, NJ, ","Match","Exact","132 BROADWAY, NEWARK, NJ, 07104","-74.17029,40.75488","63455134","L"
"6492685.0","608 THIRD ST., Newark, NJ, ","Match","Exact","608 3RD ST, NEWARK, NJ, 07107","-74.17923,40.76789","63454796","L"
"6095806.0","164 FAIRMOUNT AVE, Newark, NJ, ","Match","Exact","164 FAIRMOUNT AVE, NEWARK, NJ, 07103","-74.193756,40.741734","63496027","L"
"6100203.0","313 N. 10TH ST., Newark, NJ, ","Tie"
"6493955.0","96 PENNINGTON ST., Newark, NJ, ","Match","Exact","96 PENNINGTON ST, NEWARK, NJ, 07105","-74.173195,40.7241","63468168","L"
"6097094.0","29 ARSDALE PL., Newark, NJ, ","Match","Exact","29 ARSDALE PL, NEWARK, NJ, 07106","-74.219986,40.747368","63464195","R"
"6499009.0","646 BERGEN ST., Newark, NJ, ","Match","Exact","646 BERGEN ST, NEWARK, NJ, 07108","-74.19992,40.722095","63466339","L"
"6505539.0","818 S. 15TH ST., Newark, NJ, ","Match","Non_Exact","818 S 15TH ST, NEWARK, NJ, 07108","-74.21105,40.72594","63465944","L"
"6499236.0","637-639 PARKER ST., Newark, NJ, ","Match","Exact","637 PARKER ST, NEWARK, NJ, 07104","-74.16927,40.77534","63454988","R"
"6097918.0","87 WINTHROP ST., Newark, NJ, ","Match","Exact","87 WINTHROP ST, NEWARK, NJ, 07104","-74.15935,40.779907","63455782","R"
"6496153.0","453-455 N. 13TH ST., Newark, NJ, ","Tie"
"7042354.0","136-138 LINCOLN AVE., Newark, NJ, ","Match","Exact","136 LINCOLN AVE, NEWARK, NJ, 07104","-74.16406,40.769928","618466848","R"
"6099085.0","148 GARSIDE ST., Newark, NJ, ","Match","Exact","148 GARSIDE ST, NEWARK, NJ, 07104","-74.17506,40.75643","63481099","L"
"6094260.0","145-147 PENNINGTON ST., Newark, NJ, ","Match","Exact","145 PENNINGTON ST, NEWARK, NJ, 07105","-74.17075,40.723186","63468211","R"
"6498946.0","95 SCHLEY ST., Newark, NJ, ","Match","Exact","95 SCHLEY ST, NEWARK, NJ, 07112","-74.21903,40.717518","63465072","R"
"5742395.0","156 ELM ST., Newark, NJ, ","Match","Exact","156 ELM ST, NEWARK, NJ, 07105","-74.16442,40.728104","63468301","R"
"6507829.0","786-788 S. 18TH ST., Newark, NJ, ","Match","Non_Exact","786 S 18TH ST, NEWARK, NJ, 07103","-74.2128,40.729042","651867191","L"
"6501292.0","406 S. 15TH ST., Newark, NJ, ","Tie"
"6509411.0","15 KOSSUTH ST., Newark, NJ, ","Match","Exact","15 KOSSUTH ST, NEWARK, NJ, 07105","-74.14951,40.722694","63469021","R"
"6099251.0","179 CHESTNUT ST., Newark, NJ, ","Match","Exact","179 CHESTNUT ST, NEWARK, NJ, 07105","-74.1682,40.7244","63468218","R"
"5751697.0","732-734 LAKE ST., Newark, NJ, ","Match","Exact","732 LAKE ST, NEWARK, NJ, 07104","-74.17075,40.776375","63454935","L"
"5751324.0","176-178 RIDGEWOOD AVE., Newark, NJ, ","Match","Exact","176 RIDGEWOOD AVE, NEWARK, NJ, 07108","-74.19648,40.717678","63466386","L"
"5751577.0","278-280 WAINWRIGHT ST., Newark, NJ, ","Match","Exact","278 WAINWRIGHT ST, NEWARK, NJ, 07112","-74.22347,40.71159","63485368","L"
"6094309.0","486 IRVINE TURNER BLVD., Newark, NJ, ","Match","Exact","486 IRVINE TURNER BLVD, NEWARK, NJ, 07108","-74.19545,40.717094","63466388","R"
"7042487.0","485 AVON AVE., Newark, NJ, ","Match","Exact","485 AVON AVE, NEWARK, NJ, 07108","-74.21371,40.728382","63465026","R"
"6501328.0","20-22 MAPES AVE., Newark, NJ, ","Match","Exact","20 MAPES AVE, NEWARK, NJ, 07112","-74.20351,40.70773","63466297","L"
"5754158.0","58-60 DOVER ST., Newark, NJ, ","Match","Exact","58 DOVER ST, NEWARK, NJ, 07106","-74.23748,40.74353","63463840","L"
"5754719.0","177-179 NORWOOD ST., Newark, NJ, ","Match","Exact","177 NORWOOD ST, NEWARK, NJ, 07106","-74.23001,40.740524","63485002","R"
"6505681.0","454 S. 17TH ST., Newark, NJ, ","Match","Non_Exact","454 S 17TH ST, NEWARK, NJ, 07103","-74.207344,40.74073","63465406","L"
"6507387.0","915 LAKE ST., Newark, NJ, ","Match","Exact","915 LAKE ST, NEWARK, NJ, 07104","-74.16746,40.782677","63454547","R"
"6501185.0","193 TUXEDO PKWY., Newark, NJ, ","Match","Exact","193 TUXEDO PKWY, NEWARK, NJ, 07106","-74.2449,40.73568","63463453","R"
"5747528.0","132 HIGHLAND AVE., Newark, NJ, ","Match","Exact","132 HIGHLAND AVE, NEWARK, NJ, 07104","-74.17794,40.760693","63494790","L"
"6098364.0","340 N. 6TH ST., Newark, NJ, ","Tie"
"6508141.0","395-397 S. 15TH ST., Newark, NJ, ","Tie"
"6092438.0","318-320 GROVE ST, Newark, NJ, ","Match","Exact","318 GROVE ST, NEWARK, NJ, 07103","-74.20933,40.746235","63465364","L"
"5743665.0","29-31 HANFORD ST., Newark, NJ, ","Match","Exact","29 HANFORD ST, NEWARK, NJ, 07114","-74.20347,40.693394","63466708","R"
"5740319.0","1-3 WEEQUAHIC AVE, Newark, NJ, ","Match","Exact","1 WEEQUAHIC AVE, NEWARK, NJ, 07112","-74.20679,40.705215","63466211","R"
"5746005.0","193 MALVERN ST., Newark, NJ, ","Match","Exact","193 MALVERN ST, NEWARK, NJ, 07105","-74.15926,40.7203","63468706","R"
"6498933.0","80-82 MAPES AVE., Newark, NJ, ","Match","Exact","80 MAPES AVE, NEWARK, NJ, 07112","-74.20642,40.70903","63466272","L"
"6507816.0","66 FABYAN PL., Newark, NJ, ","Match","Exact","66 FABYAN PL, NEWARK, NJ, 07108","-74.216705,40.721233","651867669","L"
"5750976.0","115 DELAVAN AVE., Newark, NJ, ","Match","Exact","115 DELAVAN AVE, NEWARK, NJ, 07104","-74.16434,40.770645","63455042","R"
"6507673.0","105 W. BIGELOW ST., Newark, NJ, ","Match","Non_Exact","105 W BIGELOW ST, NEWARK, NJ, 07108","-74.19094,40.716988","63466439","R"
"6098497.0","665 IRVINE TURNER BLVD., Newark, NJ, ","Tie"
"6100456.0","135 DAVENPORT AVE., Newark, NJ, ","Match","Exact","135 DAVENPORT AVE, NEWARK, NJ, 07107","-74.18523,40.774605","63473235","R"
"5744672.0","284-286 WEEQUAHIC AVE., Newark, NJ, ","Match","Exact","284 WEEQUAHIC AVE, NEWARK, NJ, 07112","-74.21771,40.71124","63465232","L"
"5746378.0","45-47 S. MUNN AVE., Newark, NJ, ","Tie"
"5751444.0","345 N. 6TH ST., Newark, NJ, ","Tie"
"6095663.0","385 S.6TH ST, Newark, NJ, ","Tie"
"6102301.0","782 HIGHLAND AVE., Newark, NJ, ","Match","Exact","782 HIGHLAND AVE, NEWARK, NJ, 07104","-74.16608,40.783466","63454548","L"
"5752309.0","530 FIFTH ST., Newark, NJ, ","Match","Non_Exact","530 N 5TH ST, NEWARK, NJ, 07107","-74.18192,40.76663","646896366","L"
"5737757.0","116-118 PINE GROVE TER, Newark, NJ, ","No_Match"
"5754278.0","244- SIXTH AVE., W., Newark, NJ, ","No_Match"
"6101045.0","149 LESLIE ST., Newark, NJ, ","Match","Exact","149 LESLIE ST, NEWARK, NJ, 07112","-74.21642,40.717888","63465097","R"
"6096670.0","441-443 PARKER ST., Newark, NJ, ","Match","Exact","441 PARKER ST, NEWARK, NJ, 07104","-74.17283,40.768536","63454956","R"
"6507540.0","115 ALEXANDER ST., Newark, NJ, ","Match","Exact","115 ALEXANDER ST, NEWARK, NJ, 07106","-74.22609,40.74204","63495910","R"
