"1563712.0","48 1/2 WAKEMAN AVE, Newark, NJ, ","Match","Exact","48 WAKEMAN AVE, NEWARK, NJ, 07104","-74.16831,40.763298","63455149","L","34","013","009300","2007"
"1560731.0","213 ELM ST, Newark, NJ, ","Match","Exact","213 ELM ST, NEWARK, NJ, 07105","-74.16156,40.72728","63468637","L","34","013","007700","2005"
"1237015.0","62-64 VOORHEES ST, Newark, NJ, ","Tie"
"1566278.0","116 LINCOLN AVE, Newark, NJ, ","Match","Exact","116 LINCOLN AVE, NEWARK, NJ, 07104","-74.1643,40.76922","635757779","R","34","013","009300","1003"
"1985796.0","136 NO 12TH ST, Newark, NJ, ","Tie"
"1566920.0","86-88 PINE GROVE TR, Newark, NJ, ","Match","Non_Exact","86 PINE GROVE TER, NEWARK, NJ, 07106","-74.225494,40.74112","63495911","R","34","013","002400","3000"
"1238810.0","144 LITTLETON AVE, Newark, NJ, ","Match","Exact","144 LITTLETON AVE, NEWARK, NJ, 07103","-74.19463,40.74216","651866700","L","34","013","001300","1006"
"1561688.0","85 3RD ST, Newark, NJ, ","Match","Exact","85 3RD ST, NEWARK, NJ, 07107","-74.188805,40.750267","63474085","R","34","013","001000","2003"
"1986892.0","571-573 PARKER ST, Newark, NJ, ","Match","Exact","571 PARKER ST, NEWARK, NJ, 07104","-74.17047,40.77306","63454941","R","34","013","009500","3011"
"1985530.0","786-802 SUMMER AVE, Newark, NJ, ","Match","Exact","786 SUMMER AVE, NEWARK, NJ, 07104","-74.16149,40.778896","63455777","L","34","013","009700","1006"
"1564140.0","596-598 THIRD ST, Newark, NJ, ","Match","Exact","596 3RD ST, NEWARK, NJ, 07107","-74.17942,40.767525","63454796","L","34","013","000200","2006"
"1558036.0","11 KOSSUTH ST, Newark, NJ, ","Match","Exact","11 KOSSUTH ST, NEWARK, NJ, 07105","-74.14965,40.72262","63469021","R","34","013","007400","2016"
"1985783.0","684 SO 11TH ST, Newark, NJ, ","Tie"
"1557692.0","178 MIDLAND PL, Newark, NJ, ","Match","Exact","178 MIDLAND PL, NEWARK, NJ, 07106","-74.24388,40.735703","63484876","L","34","013","002204","2000"
"1563284.0","134-136 BROOKDALE AVE, Newark, NJ, ","Match","Exact","134 BROOKDALE AVE, NEWARK, NJ, 07106","-74.2286,40.74172","63463926","L","34","013","002400","1004"
"1560326.0","56 SHANLEY AVE, Newark, NJ, ","Match","Exact","56 SHANLEY AVE, NEWARK, NJ, 07108","-74.205215,40.725197","63466044","L","34","013","004100","2000"
"1558646.0","9I JABEZ ST, Newark, NJ, ","Match","Exact","9 JABEZ ST, NEWARK, NJ, 07105","-74.15363,40.719826","63468834","R","34","013","007100","2001"
"1237237.0","334 OLIVER ST, Newark, NJ, ","Match","Exact","334 OLIVER ST, NEWARK, NJ, 07105","-74.158295,40.722115","63468723","L","34","013","007100","3002"
"1238693.0","674-676 SO 18TH ST, Newark, NJ, ","Match","Non_Exact","674 S 18TH ST, NEWARK, NJ, 07103","-74.21133,40.732864","63465475","L","34","013","003500","2000"
"1240177.0","271 WEEQUAHIC AVE, Newark, NJ, ","Match","Exact","271 WEEQUAHIC AVE, NEWARK, NJ, 07112","-74.21734,40.71105","63465239","R","34","013","004600","3002"
"1989838.0","58 HINSDALE PL, Newark, NJ, ","Match","Exact","58 HINSDALE PL, NEWARK, NJ, 07104","-74.16238,40.766624","63455861","R","34","013","009600","1024"
"1560032.0","212-212 1/2 CHESTNUT ST, Newark, NJ, ","Match","Exact","212 CHESTNUT ST, NEWARK, NJ, 07105","-74.166824,40.72385","63496212","L","34","013","006900","2001"
"1562220.0","211 4TH ST, Newark, NJ, ","Match","Exact","211 4TH ST, NEWARK, NJ, 07107","-74.18724,40.754448","63454849","R","34","013","000900","2000"
"1567178.0","666 668 NORTH 8TH ST, Newark, NJ, ","Match","Exact","668 N 8TH ST, NEWARK, NJ, 07107","-74.181244,40.774323","63480919","L","34","013","000400","1002"
"1987285.0","59 ELM RD, Newark, NJ, ","Match","Exact","59 ELM RD, NEWARK, NJ, 07105","-74.15652,40.72135","63468729","R","34","013","007100","3003"
"1566528.0","640 FERRY ST, Newark, NJ, ","Match","Exact","640 FERRY ST, NEWARK, NJ, 07105","-74.133575,40.73256","63469454","L","34","013","007502","1012"
"1557376.0","295-297 NO 11TH ST, Newark, NJ, ","Tie"
"1556654.0","5 TIFFANY BLVD, Newark, NJ, ","Match","Exact","5 TIFFANY BLVD, NEWARK, NJ, 07104","-74.16185,40.783813","63455473","R","34","013","000100","3004"
"1566946.0","851 SO 19TH ST, Newark, NJ, ","Match","Exact","851 S 19TH ST, NEWARK, NJ, 07108","-74.21464,40.726788","63465025","R","34","013","004200","2001"
"1558352.0","217 12TH AVE, Newark, NJ, ","Match","Exact","217 12TH AVE, NEWARK, NJ, 07107","-74.19793,40.7446","63465638","R","34","013","001400","1001"
"1990235.0","95 LITTLETON AVE, Newark, NJ, ","Match","Exact","95 LITTLETON AVE, NEWARK, NJ, 07107","-74.193695,40.743896","63465698","R","34","013","001300","1003"
"1238836.0","311 SUMMER AVE, Newark, NJ, ","Match","Exact","311 SUMMER AVE, NEWARK, NJ, 07104","-74.169754,40.762756","63455080","R","34","013","009300","2007"
"1563088.0","329 SMITH ST, Newark, NJ, ","Match","Exact","329 SMITH ST, NEWARK, NJ, 07106","-74.23246,40.741676","63463903","R","34","013","002300","1003"
"1986696.0","75 RICHELIEU PL, Newark, NJ, ","Match","Exact","75 RICHELIEU PL, NEWARK, NJ, 07106","-74.23712,40.740356","63463959","R","34","013","002100","3008"
"1564197.0","45 REYNOLDS PL, Newark, NJ, ","Match","Exact","45 REYNOLDS PL, NEWARK, NJ, 07106","-74.24428,40.740623","63463446","R","34","013","002204","1001"
"1560699.0","236 N 11TH ST, Newark, NJ, ","Match","Exact","236 N 11TH ST, NEWARK, NJ, 07107","-74.189964,40.763405","63480237","L","34","013","000700","3005"
"1240503.0","197-199 NO 6TH ST, Newark, NJ, ","Match","Non_Exact","197 6TH ST, EAST NEWARK, NJ, 07029","-74.151794,40.745193","59601427","R","34","017","013900","2002"
"1986915.0","167-169 MONTCLAIR AVE, Newark, NJ, ","Match","Exact","167 MONTCLAIR AVE, NEWARK, NJ, 07104","-74.16207,40.778984","63455001","R","34","013","009700","1006"
"1565005.0","786-802 SUMMER AVE, Newark, NJ, ","Match","Exact","786 SUMMER AVE, NEWARK, NJ, 07104","-74.16149,40.778896","63455777","L","34","013","009700","1006"
"1986038.0","200 RIDGE ST, Newark, NJ, ","Match","Exact","200 RIDGE ST, NEWARK, NJ, 07104","-74.176506,40.759445","63494792","L","34","013","009100","2000"
"1985053.0","46 RUTGERS DR, Newark, NJ, ","Match","Exact","46 RUTGERS DR, NEWARK, NJ, 07103","-74.18355,40.736374","63474893","L","34","013","006400","1014"
"1240649.0","15 FLEETWOOD AVE, Newark, NJ, ","Match","Non_Exact","15 FLEETWOOD PL, NEWARK, NJ, 07106","-74.23988,40.734634","63463520","R","34","013","002202","3001"
"1558365.0","31 WHITE TERR, Newark, NJ, ","Match","Exact","31 WHITE TER, NEWARK, NJ, 07108","-74.211426,40.720337","646919675","R","34","013","005200","1003"
"1239874.0","280 CLIFTON AVE, Newark, NJ, ","Match","Exact","280 CLIFTON AVE, NEWARK, NJ, 07104","-74.17541,40.75962","63494813","L","34","013","009400","2002"
"1238823.0","798 RIDGE ST, Newark, NJ, ","Match","Exact","798 RIDGE ST, NEWARK, NJ, 07104","-74.16546,40.780693","63454573","L","34","013","000100","1008"
"1987089.0","616 BERGEN ST, Newark, NJ, ","Match","Exact","616 BERGEN ST, NEWARK, NJ, 07108","-74.19953,40.723026","63466339","L","34","013","023200","2006"
"1566933.0","162 LYONS AVE, Newark, NJ, ","Match","Exact","162 LYONS AVE, NEWARK, NJ, 07112","-74.21158,40.708897","63466176","L","34","013","004700","5000"
"1238351.0","173 SEYMOUR AVE, Newark, NJ, ","Match","Exact","173 SEYMOUR AVE, NEWARK, NJ, 07108","-74.203125,40.71919","63466098","R","34","013","005400","2000"
"1561239.0","531 N 6TH ST, Newark, NJ, ","Match","Exact","531 N 6TH ST, NEWARK, NJ, 07107","-74.1827,40.767002","63454823","R","34","013","000500","1003"
"1557167.0","151 FAIRMOUNT AVE, Newark, NJ, ","Tie"
"1559888.0","387 LAFAYETTE ST, Newark, NJ, ","Match","Exact","387 LAFAYETTE ST, NEWARK, NJ, 07105","-74.15577,40.72633","63468689","L","34","013","007200","1000"
"1241358.0","135 4TH AVE, Newark, NJ, ","Match","Exact","135 4TH AVE, NEWARK, NJ, 07104","-74.17329,40.757534","63455098","R","34","013","008700","3004"
"1239545.0","102 CHAMBERS ST, Newark, NJ, ","Match","Exact","102 CHAMBERS ST, NEWARK, NJ, 07105","-74.15246,40.72916","63468775","R","34","013","007600","1006"
"1241029.0","21 LONGWORTH, Newark, NJ, ","Match","Non_Exact","21 LONGWORTH ST, NEWARK, NJ, 07102","-74.18072,40.727642","63467707","L","34","013","006700","1004"
"1236564.0","10 MT VERNON PL, Newark, NJ, ","Match","Exact","10 MOUNT VERNON PL, NEWARK, NJ, 07106","-74.23767,40.735477","63463485","L","34","013","002202","3000"
"1240493.0","119-119 1/2 SUMMER AVE, Newark, NJ, ","Match","Exact","119 SUMMER AVE, NEWARK, NJ, 07104","-74.17335,40.754734","63455113","R","34","013","008800","1001"
"1987308.0","50 VERMONT AVE, Newark, NJ, ","Match","Exact","50 VERMONT AVE, NEWARK, NJ, 07106","-74.22135,40.743385","63464214","L","34","013","002500","2004"
"1238079.0","160 PACIFIC ST, Newark, NJ, ","Match","Exact","160 PACIFIC ST, NEWARK, NJ, 07105","-74.168274,40.722256","63468324","L","34","013","006800","1009"
"1558633.0","25-27 GOODWIN AVE, Newark, NJ, ","Match","Exact","25 GOODWIN AVE, NEWARK, NJ, 07112","-74.20982,40.717106","650754130","R","34","013","005300","1003"
"1559150.0","53-55 SCHEERER AVE, Newark, NJ, ","Match","Exact","53 SCHEERER AVE, NEWARK, NJ, 07112","-74.204216,40.70971","63466286","R","34","013","004900","1006"
"1987032.0","806 S 13TH ST, Newark, NJ, ","Match","Non_Exact","806 S 13TH ST, NEWARK, NJ, 07108","-74.209114,40.72589","63465956","L","34","013","004100","3001"
"1565819.0","192-194 SECOND ST, Newark, NJ, ","Match","Exact","192 2ND ST, NEWARK, NJ, 07107","-74.18615,40.75263","63481458","L","34","013","000900","1003"
"1555580.0","24-26 SUNSET AVE, Newark, NJ, ","Match","Exact","24 SUNSET AVE, NEWARK, NJ, 07106","-74.224945,40.74476","63464171","L","34","013","002400","3001"
"1558962.0","40-42 LEHIGH AVE, Newark, NJ, ","Match","Exact","40 LEHIGH AVE, NEWARK, NJ, 07112","-74.205086,40.707615","63466280","L","34","013","004900","2002"
"1989825.0","80-82 MILLINGTON AVE, Newark, NJ, ","Match","Exact","80 MILLINGTON AVE, NEWARK, NJ, 07108","-74.21012,40.72056","63466012","L","34","013","005300","2006"
"1989424.0","228-230 MT PROSPECT AVE, Newark, NJ, ","Match","Exact","228 MT PROSPECT AVE, NEWARK, NJ, 07104","-74.174484,40.75942","63455086","L","34","013","008700","3002"
"1238680.0","159-161 FAIRMOUNT AVE, Newark, NJ, ","Tie"
"1560446.0","65-67 SCHEERER AVE, Newark, NJ, ","Match","Exact","65 SCHEERER AVE, NEWARK, NJ, 07112","-74.204605,40.709885","63466286","R","34","013","004900","1006"
"1559128.0","514-516 SO 16TH ST, Newark, NJ, ","Match","Non_Exact","514 S 16TH ST, NEWARK, NJ, 07103","-74.20728,40.738316","63465523","L","34","013","002600","1011"
"1241781.0","17-19 CLEVELAND AVE, Newark, NJ, ","Match","Exact","17 CLEVELAND AVE, NEWARK, NJ, 07106","-74.23421,40.736717","63463955","R","34","013","002300","4001"
"1241016.0","132 BROAD ST, Newark, NJ, ","Match","Exact","132 BROAD ST, NEWARK, NJ, 07104","-74.16851,40.757896","63455179","L","34","013","009200","1009"
"1990159.0","21 GOTTHART ST, Newark, NJ, ","No_Match"
"1561644.0","233 N 4TH ST, Newark, NJ, ","Match","Exact","233 4TH ST, NEWARK, NJ, 07107","-74.18701,40.75488","63454849","R","34","013","000900","2000"
"1239593.0","18 SHANLEY AVE, Newark, NJ, ","Match","Exact","18 SHANLEY AVE, NEWARK, NJ, 07108","-74.204636,40.72658","63466042","L","34","013","003700","1012"
"1237699.0","15 FESSENDEN PL, Newark, NJ, ","Match","Exact","15 FESSENDEN PL, NEWARK, NJ, 07112","-74.21055,40.716774","63496043","R","34","013","005300","1003"
"1988999.0","62 CLINTON PL, Newark, NJ, ","Tie"
