"8602087.0","146 MILFORD AVE., Newark, NJ, ","Match","Exact","146 MILFORD AVE, NEWARK, NJ, 07108","-74.191124,40.718227","63485744","L"
"8619771.0","248 LESLIE ST., Newark, NJ, ","Match","Exact","248 LESLIE ST, NEWARK, NJ, 07112","-74.21902,40.715168","63485408","L"
"8604497.0","842 SOUTH FOURTEENTH ST, Newark, NJ, ","Match","Exact","842 S 14TH ST, NEWARK, NJ, 07108","-74.210335,40.725285","63465960","L"
"8604244.0","409 413 CHADWICK AVE, Newark, NJ, ","Match","Exact","413 CHADWICK AVE, NEWARK, NJ, 07112","-74.20536,40.712822","63466232","R"
"8104286.0","841-843 SOUTH THIRTEENTH, Newark, NJ, ","Match","Non_Exact","841 S 13TH ST, NEWARK, NJ, 07108","-74.209595,40.724648","63465962","R"
"8606401.0","11 DEWEY ST., Newark, NJ, ","Match","Exact","11 DEWEY ST, NEWARK, NJ, 07112","-74.21355,40.71874","63465980","R"
"8108600.0","901 S. 18TH ST., Newark, NJ, ","Match","Non_Exact","901 18TH AVE, NEWARK, NJ, 07106","-74.22448,40.73831","63464291","L"
"8111081.0","165 FOURTH AVE., E., Newark, NJ, ","Match","Non_Exact","165 4TH AVE, NEWARK, NJ, 07104","-74.1744,40.757862","63455095","R"
"8620760.0","28-30 MILLINGTON AVE., Newark, NJ, ","Match","Exact","28 MILLINGTON AVE, NEWARK, NJ, 07108","-74.20828,40.720104","63466018","L"
"9107852.0","628-630 THIRD ST., Newark, NJ, ","Match","Exact","628 3RD ST, NEWARK, NJ, 07107","-74.178925,40.768505","63454796","L"
"9105695.0","518-520 SOUTH ELEVENTH ST, Newark, NJ, ","Match","Exact","518 S 11TH ST, NEWARK, NJ, 07103","-74.203476,40.73551","63465583","L"
"8109085.0","21 BRUNSWICK ST., Newark, NJ, ","Match","Exact","21 BRUNSWICK ST, NEWARK, NJ, 07114","-74.1803,40.72514","651867721","R"
"8611555.0","55-57 UNDERWOOD ST., Newark, NJ, ","Match","Exact","55 UNDERWOOD ST, NEWARK, NJ, 07106","-74.23486,40.73859","63463980","R"
"8614972.0","15 PENNSYLVANIA AVE., Newark, NJ, ","Match","Exact","15 PENNSYLVANIA AVE, NEWARK, NJ, 07102","-74.179924,40.72532","63467807","L"
"8614852.0","310 SEVENTH AVE., W., Newark, NJ, ","Match","Exact","310 7TH AVE W, NEWARK, NJ, 07107","-74.186,40.753597","63494889","L"
"9104292.0","734 SOUTH FIFTEENTH ST, Newark, NJ, ","Match","Exact","734 S 15TH ST, NEWARK, NJ, 07103","-74.20977,40.729294","651867163","L"
"8112351.0","411 SOUTH FOURTEENTH ST, Newark, NJ, ","Match","Exact","411 S 14TH ST, NEWARK, NJ, 07103","-74.204254,40.741093","63465537","R"
"8612562.0","869 CLIFTON AVE., Newark, NJ, ","Match","Exact","869 CLIFTON AVE, NEWARK, NJ, 07104","-74.16449,40.780567","63454577","R"
"8107330.0","764-766 LAKE ST., Newark, NJ, ","Match","Exact","764 LAKE ST, NEWARK, NJ, 07104","-74.17013,40.777573","63494797","L"
"8104941.0","29 MAPES AVE., Newark, NJ, ","Match","Exact","29 MAPES AVE, NEWARK, NJ, 07112","-74.20386,40.7079","63466288","R"
"8622525.0","304-306 ROSEVILLE AVE., Newark, NJ, ","Match","Exact","304 ROSEVILLE AVE, NEWARK, NJ, 07107","-74.18831,40.761208","63454812","L"
"8606391.0","171-173 STUYVESANT AVE, Newark, NJ, ","Match","Exact","171 STUYVESANT AVE, NEWARK, NJ, 07106","-74.23078,40.740402","63464052","R"
"8106310.0","96 19TH AVE., Newark, NJ, ","Match","Exact","96 19TH AVE, NEWARK, NJ, 07103","-74.21325,40.732094","63465478","R"
"9106582.0","650-652 SANDFORD AVE., Newark, NJ, ","Match","Exact","650 SANDFORD AVE, NEWARK, NJ, 07106","-74.234924,40.739532","63463970","L"
"8611172.0","16-18 SUNSET AVE., Newark, NJ, ","Match","Exact","16 SUNSET AVE, NEWARK, NJ, 07106","-74.22478,40.74496","63464171","L"
"8111211.0","321-323 ROSEVILLE AVE., Newark, NJ, ","Match","Exact","321 ROSEVILLE AVE, NEWARK, NJ, 07107","-74.18802,40.761665","63454812","R"
"8619379.0","279 CLIFTON AVE., Newark, NJ, ","Match","Exact","279 CLIFTON AVE, NEWARK, NJ, 07104","-74.17538,40.759647","63494813","R"
"8609030.0","45 DOWNING ST., Newark, NJ, ","Match","Exact","45 DOWNING ST, NEWARK, NJ, 07105","-74.15824,40.73068","63468479","R"
"8617637.0","66 SOUTH THIRTEENTH ST, Newark, NJ, ","Match","Exact","66 S 13TH ST, NEWARK, NJ, 07107","-74.19765,40.752556","63456152","L"
"8101657.0","453 AVON AVE, Newark, NJ, ","Match","Exact","453 AVON AVE, NEWARK, NJ, 07108","-74.211845,40.727985","63496038","R"
