"7609157.0","10 RUTGERS DRIVE, Newark, NJ, ","Match","Exact","10 RUTGERS DR, NEWARK, NJ, 07103","-74.18276,40.7362","638996372","L"
"7598007.0","11 WHITE TERR., Newark, NJ, ","Match","Exact","11 WHITE TER, NEWARK, NJ, 07108","-74.211075,40.72023","646919675","R"
"7054429.0","98 TREACY AVE., Newark, NJ, ","Match","Exact","98 TREACY AVE, NEWARK, NJ, 07108","-74.20361,40.723686","63466057","L"
"7612303.0","54-56 MILFORD AVE., Newark, NJ, ","Match","Exact","54 MILFORD AVE, NEWARK, NJ, 07108","-74.19002,40.720863","63466445","L"
"7601453.0","47-49 WEST END AVE., Newark, NJ, ","Match","Exact","47 W END AVE, NEWARK, NJ, 07106","-74.22266,40.74356","63464207","R"
"7600446.0","54 STONE ST., Newark, NJ, ","Match","Exact","54 STONE ST, NEWARK, NJ, 07104","-74.17446,40.753437","63455106","L"
"7053791.0","37 HOMESTEAD PARK, Newark, NJ, ","Match","Exact","37 HOMESTEAD PARK, NEWARK, NJ, 07108","-74.21246,40.719894","63465981","R"
"7051381.0","114 SEYMOUR AVE., Newark, NJ, ","Match","Exact","114 SEYMOUR AVE, NEWARK, NJ, 07108","-74.20238,40.72127","63485662","L"
"7053026.0","418 FIFTEENTH AVE., Newark, NJ, ","Match","Exact","418 15TH AVE, NEWARK, NJ, 07103","-74.19739,40.73652","63465754","R"
"7056443.0","134 SOUTH SEVENTH STREET, Newark, NJ, ","Match","Non_Exact","134 S 7TH ST, EAST NEWARK, NJ, 07029","-74.150604,40.746357","59601422","L"
"8092904.0","190 LITTLETON AVE., Newark, NJ, ","Match","Exact","190 LITTLETON AVE, NEWARK, NJ, 07103","-74.19535,40.74084","63465766","L"
"7054941.0","89 FERGUSON ST., Newark, NJ, ","Match","Exact","89 FERGUSON ST, NEWARK, NJ, 07105","-74.15322,40.729588","653246138","L"
"7047750.0","407-409 E. KINNEY ST., Newark, NJ, ","Match","Non_Exact","407 E KINNEY ST, NEWARK, NJ, 07105","-74.15818,40.722836","63468720","R"
"7056696.0","756-758 RIDGE ST., Newark, NJ, ","Match","Exact","756 RIDGE ST, NEWARK, NJ, 07104","-74.166084,40.779488","63454984","L"
"7054286.0","340 NORTH SIXTH ST., Newark, NJ, ","Match","Exact","340 N 6TH ST, NEWARK, NJ, 07107","-74.18616,40.76044","63494779","L"
"8092129.0","112 GARSIDE ST., Newark, NJ, ","Match","Exact","112 GARSIDE ST, NEWARK, NJ, 07104","-74.17572,40.75514","63455102","L"
"7053934.0","20-22 FOSTER ST., Newark, NJ, ","Match","Exact","20 FOSTER ST, NEWARK, NJ, 07114","-74.20002,40.69778","636218702","L"
"7608925.0","379 CHESTNUT ST., Newark, NJ, ","Tie"
"7594860.0","43 MEAD ST., Newark, NJ, ","Match","Exact","43 MEAD ST, NEWARK, NJ, 07106","-74.23163,40.74137","63463907","R"
"8094659.0","39-41 CORTLAND ST., Newark, NJ, ","Match","Exact","39 CORTLAND ST, NEWARK, NJ, 07105","-74.13956,40.73105","63468614","R"
"7607775.0","90 FOUTH AVENUE, Newark, NJ, ","No_Match"
"7053159.0","39 SEYMOUR AVE., Newark, NJ, ","Match","Exact","39 SEYMOUR AVE, NEWARK, NJ, 07108","-74.20122,40.724197","63466310","R"
"7593600.0","198 FAIRMOUNT AVE., Newark, NJ, ","Match","Exact","198 FAIRMOUNT AVE, NEWARK, NJ, 07103","-74.19433,40.740658","63465836","L"
"8096686.0","101 MAIN STREET, Newark, NJ, ","Match","Exact","101 MAIN ST, NEWARK, NJ, 07105","-74.145935,40.726257","63469030","R"
"7053801.0","488-490 S. 19TH ST., Newark, NJ, ","Match","Non_Exact","488 S 19TH ST, NEWARK, NJ, 07103","-74.209526,40.74011","63465442","L"
"8099205.0","216 ASTOR ST., Newark, NJ, ","Match","Exact","216 ASTOR ST, NEWARK, NJ, 07114","-74.17526,40.719376","63467955","R"
"7043459.0","36 GOODWIN AVE., Newark, NJ, ","Match","Exact","36 GOODWIN AVE, NEWARK, NJ, 07112","-74.210014,40.71684","650754130","L"
"7054309.0","174 LINCOLN AVE., Newark, NJ, ","Match","Exact","174 LINCOLN AVE, NEWARK, NJ, 07104","-74.1635,40.771454","63494803","R"
"7045616.0","41 NORWOOD ST., Newark, NJ, ","Match","Exact","41 NORWOOD ST, NEWARK, NJ, 07106","-74.22834,40.744923","63463918","R"
"7600566.0","74 COLUMBIA ST., Newark, NJ, ","Match","Exact","74 COLUMBIA ST, NEWARK, NJ, 07102","-74.17005,40.730465","63467536","L"
"7603088.0","45-47 CUSTER AVE., Newark, NJ, ","Match","Exact","45 CUSTER AVE, NEWARK, NJ, 07112","-74.201744,40.710255","63466260","R"
"7596362.0","66-68 CEDAR AVE., Newark, NJ, ","Match","Exact","66 CEDAR AVE, NEWARK, NJ, 07106","-74.21866,40.74731","63464242","R"
"7050637.0","504 FERRY ST., Newark, NJ, ","Match","Exact","504 FERRY ST, NEWARK, NJ, 07105","-74.14016,40.731766","63468613","L"
"8097836.0","51 MYRTLE AVE., Newark, NJ, ","Match","Exact","51 MYRTLE AVE, NEWARK, NJ, 07107","-74.19277,40.75334","63496759","R"
"7612423.0","84 GREEN ST., Newark, NJ, ","Match","Exact","84 GREEN ST, NEWARK, NJ, 07102","-74.170296,40.731236","63467527","L"
"7612293.0","18-20 NAIRN PL., Newark, NJ, ","Match","Exact","18 NAIRN PL, NEWARK, NJ, 07108","-74.20789,40.722374","63466015","L"
"7054821.0","321-323 KEER AVE., Newark, NJ, ","Match","Exact","321 KEER AVE, NEWARK, NJ, 07112","-74.22439,40.708984","63465183","R"
"7048005.0","242 SUMMER AVE., Newark, NJ, ","Match","Exact","242 SUMMER AVE, NEWARK, NJ, 07104","-74.17119,40.760067","63455117","L"
"8092774.0","42-44 LONGFELLOW AVE., Newark, NJ, ","Match","Exact","42 LONGFELLOW AVE, NEWARK, NJ, 07106","-74.236275,40.746372","63463806","R"
"7606132.0","152 JOHNSON AVE., Newark, NJ, ","Tie"
"7603218.0","104-106 SHANLEY AVE., Newark, NJ, ","Match","Exact","104 SHANLEY AVE, NEWARK, NJ, 07108","-74.20569,40.724052","63466049","L"
"8097168.0","96 JEFFERSON ST., Newark, NJ, ","Match","Exact","96 JEFFERSON ST, NEWARK, NJ, 07105","-74.16153,40.729736","63468453","L"
"7050504.0","66-68 SCOFIELD ST., Newark, NJ, ","Match","Exact","66 SCOFIELD ST, NEWARK, NJ, 07106","-74.2328,40.73713","63463992","L"
"7043446.0","123 FABYAN PLACE, Newark, NJ, ","Match","Exact","123 FABYAN PL, NEWARK, NJ, 07112","-74.21835,40.71941","63465068","R"
"8094931.0","146 GOODWIN AVE., Newark, NJ, ","Match","Exact","146 GOODWIN AVE, NEWARK, NJ, 07112","-74.21297,40.713375","63466121","L"
"7057966.0","35 CLARK ST., Newark, NJ, ","Match","Exact","35 CLARK ST, NEWARK, NJ, 07104","-74.16863,40.752644","63456347","R"
"7592178.0","10 WEST END AVE., Newark, NJ, ","Match","Exact","10 W END AVE, NEWARK, NJ, 07106","-74.2217,40.744728","63495912","L"
"7047870.0","206-208 MIDLAND PL., Newark, NJ, ","Match","Exact","206 MIDLAND PL, NEWARK, NJ, 07106","-74.24412,40.73525","63484876","L"
"7053814.0","218-220 RENNER AVE., Newark, NJ, ","Match","Exact","218 RENNER AVE, NEWARK, NJ, 07112","-74.20842,40.71241","63496058","L"
"7603480.0","145 IVY ST., Newark, NJ, ","Match","Exact","145 IVY ST, NEWARK, NJ, 07106","-74.24029,40.737816","63463478","R"
"8099182.0","206 PESHINE AVE., Newark, NJ, ","Tie"
"7600579.0","16 KRUEGER COURT, Newark, NJ, ","Match","Exact","16 KRUEGER CT, NEWARK, NJ, 07103","-74.18451,40.73962","63474488","L"
"7045603.0","191 HANSBURY AVE, Newark, NJ, ","Match","Exact","191 HANSBURY AVE, NEWARK, NJ, 07112","-74.217896,40.70657","63465294","R"
"7052771.0","51 ELLIOTT ST., Newark, NJ, ","Match","Exact","51 ELLIOTT ST, NEWARK, NJ, 07104","-74.161514,40.77513","63455011","R"
"7597752.0","80 W. KINNEY ST., Newark, NJ, ","Tie"
"7601333.0","53-55 GOLDSMITH AVE., Newark, NJ, ","Match","Exact","53 GOLDSMITH AVE, NEWARK, NJ, 07112","-74.20981,40.705154","63466198","R"
"8100361.0","106-108 SMITH ST., Newark, NJ, ","Match","Exact","106 SMITH ST, NEWARK, NJ, 07106","-74.23002,40.74817","63495903","L"
"7053039.0","44 PECK AVE., Newark, NJ, ","Match","Exact","44 PECK AVE, NEWARK, NJ, 07107","-74.18665,40.765953","63454806","L"
"7056576.0","776 784 NO 6TH ST, Newark, NJ, ","No_Match"
"7048112.0","6 WAKEMAN AVE., Newark, NJ, ","Match","Exact","6 WAKEMAN AVE, NEWARK, NJ, 07104","-74.169014,40.76196","63455149","L"
"7608542.0","39-41 VAN NESS PL., Newark, NJ, ","Match","Exact","39 VAN NESS PL, NEWARK, NJ, 07108","-74.20639,40.72116","63496047","R"
"7612316.0","354 SOUTH ELEVENTH ST., Newark, NJ, ","Match","Exact","354 S 11TH ST, NEWARK, NJ, 07103","-74.20085,40.742027","635267502","L"
"7601969.0","120 SOUTH ST., Newark, NJ, ","Match","Exact","120 SOUTH ST, NEWARK, NJ, 07114","-74.173615,40.72281","63467948","L"
"8092116.0","480-482 SO. 18TH ST., Newark, NJ, ","Tie"
"7607522.0","508-510 DELAVAN AVE., Newark, NJ, ","Match","Exact","508 DELAVAN AVE, NEWARK, NJ, 07104","-74.17233,40.773067","63481033","L"
"7613696.0","34-38 NYE AVE., Newark, NJ, ","Match","Exact","34 NYE AVE, NEWARK, NJ, 07112","-74.20633,40.714703","63466171","L"
"8099458.0","125 HIGHLAND AVE., Newark, NJ, ","Match","Exact","125 HIGHLAND AVE, NEWARK, NJ, 07104","-74.17801,40.760536","63494790","R"
"8098188.0","77 NINTH AVE., Newark, NJ, ","No_Match"
