"2336204.0","49 CEDAR AVE, Newark, NJ, ","Match","Exact","49 CEDAR AVE, NEWARK, NJ, 07106","-74.219025,40.74671","63464239","L"
"3422120.0","64-66 TELFORD ST, Newark, NJ, ","Match","Exact","64 TELFORD ST, NEWARK, NJ, 07106","-74.22942,40.748245","63463877","R"
"2942753.0","357-359 WOODSIDE AVE, Newark, NJ, ","Match","Exact","357 WOODSIDE AVE, NEWARK, NJ, 07104","-74.1629,40.778442","63481061","R"
"2217371.0","6 1/2 WARWICK ST, Newark, NJ, ","Match","Exact","6 WARWICK ST, NEWARK, NJ, 07105","-74.165985,40.726337","63468293","L"
"3426428.0","63 CORNERSTONE LANE, Newark, NJ, ","Match","Exact","63 CORNERSTONE LN, NEWARK, NJ, 07103","-74.18372,40.74079","63467060","R"
"3423776.0","593 HUNTERDON ST, Newark, NJ, ","Tie"
"2944910.0","238 SMITH ST, Newark, NJ, ","Match","Exact","238 SMITH ST, NEWARK, NJ, 07106","-74.23133,40.74382","63463904","L"
"2275240.0","713 NO 6TH ST, Newark, NJ, ","No_Match"
"2614643.0","134 PARKER ST, Newark, NJ, ","Match","Exact","134 PARKER ST, NEWARK, NJ, 07104","-74.17831,40.758015","63494791","L"
"2289760.0","530 BERGEN ST, Newark, NJ, ","Match","Exact","530 BERGEN ST, NEWARK, NJ, 07108","-74.198166,40.726242","63466309","L"
"3423380.0","870 S 18TH ST, Newark, NJ, ","Match","Non_Exact","870 S 18TH ST, NEWARK, NJ, 07108","-74.21404,40.72575","63465934","L"
"3126944.0","38-40 BALDWELL AVE, Newark, NJ, ","No_Match"
"2618555.0","68 NAPE AVE, Newark, NJ, ","No_Match"
"1991015.0","116-118 CUSTER AVE, Newark, NJ, ","Match","Exact","116 CUSTER AVE, NEWARK, NJ, 07112","-74.20405,40.711273","63466240","L"
"2948822.0","42-44 BOCK AVE, Newark, NJ, ","No_Match"
"2280141.0","23-25 LEO PL, Newark, NJ, ","No_Match"
